hydro,ror,solar,onwind
0.3519144144144144,0.5295238095238095,0.0012916356804571608,0.29360597208698475
0.3519144144144144,0.5161904761904762,0.0012524952052917922,0.27082116196040246
0.3519144144144144,0.5066666666666667,0.0012524952052917922,0.24995131450827654
0.3519144144144144,0.49523809523809526,0.0012524952052917922,0.23550795196364815
0.3519144144144144,0.5123809523809524,0.0012524952052917922,0.22723141837065888
0.3519144144144144,0.49333333333333335,0.0013699166307878977,0.21311262577085363
0.3519144144144144,0.5009523809523809,0.0012916356804571608,0.20691333982473223
0.3519144144144144,0.5504761904761905,0.0018396023327723198,0.22512171372930867
0.3519144144144144,0.5561904761904762,0.030294727777995224,0.23956507627393703
0.3519144144144144,0.5542857142857143,0.10505303534384908,0.268581629341123
0.3519144144144144,0.5523809523809524,0.1589494696465615,0.29451476793248943
0.3519144144144144,0.5485714285714286,0.19026184977885632,0.29500162284972414
0.3519144144144144,0.5523809523809524,0.2105366159145172,0.2893865628042843
0.3519144144144144,0.5314285714285715,0.21257192062311636,0.28974358974358977
0.3519144144144144,0.5352380952380953,0.1984813495635837,0.2992210321324245
0.3519144144144144,0.5257142857142857,0.17131785979881795,0.3074975657254138
0.3519144144144144,0.5504761904761905,0.08270382402442365,0.29652710159039275
0.3519144144144144,0.579047619047619,0.009471994990019179,0.2886725089256735
0.3519144144144144,0.5885714285714285,0.002544130885748953,0.28497241155469005
0.3519144144144144,0.6,0.002544130885748953,0.28315481986368063
0.3519144144144144,0.6057142857142858,0.002544130885748953,0.2762414800389484
0.3519144144144144,0.6076190476190476,0.0025049904105835844,0.2653359298928919
0.3519144144144144,0.5828571428571429,0.0025049904105835844,0.2510548523206751
0.3519144144144144,0.5276190476190477,0.0025049904105835844,0.24225900681596885
0.3519144144144144,0.5466666666666666,0.0022701475595913734,0.24618630314832846
0.3519144144144144,0.52,0.0012524952052917922,0.23894839337877313
0.3519144144144144,0.52,0.0012524952052917922,0.22028562155144435
0.3519144144144144,0.5276190476190477,0.0012524952052917922,0.1973385264524505
0.3519144144144144,0.5219047619047619,0.0012524952052917922,0.19558584875040572
0.3519144144144144,0.5161904761904762,0.0012524952052917922,0.19013307367737747
0.3519144144144144,0.5295238095238095,0.0012524952052917922,0.18834793898085037
0.3519144144144144,0.5466666666666666,0.002152726134095268,0.18779617007465108
0.3519144144144144,0.5561904761904762,0.04853418920505695,0.18276533592989289
0.3519144144144144,0.5314285714285715,0.18799170221926495,0.1765660499837715
0.3519144144144144,0.5352380952380953,0.2780147950996125,0.16802986043492374
0.3519144144144144,0.5295238095238095,0.31488512270538965,0.16209023044466084
0.3519144144144144,0.5447619047619048,0.34013072918705234,0.1652710159039273
0.3519144144144144,0.5466666666666666,0.3525382598144742,0.16689386562804284
0.3519144144144144,0.5485714285714286,0.3462366433128498,0.1638104511522233
0.3519144144144144,0.5466666666666666,0.29038318525186896,0.1643946770529049
0.3519144144144144,0.5638095238095238,0.1261497514579827,0.17082116196040248
